file_name,prn,name,award,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50
10003867_Leicester College_Submission.txt,10003867,Leicester College,Gold,0.0221489971346705,0.100085959885387,0.0026647564469914,0.0234097421203438,0.0127220630372493,0,0.00177650429799427,0,0.000888252148997135,0.0351575931232092,0.0450143266475645,0.0230085959885387,0.0124928366762178,0.0223209169054441,0.0289684813753582,0.0322063037249284,0.000401146131805158,0.0030945558739255,0.0740687679083095,0.0140687679083095,0.0145845272206304,0,0.0374785100286533,0.0529512893982808,0.00653295128939828,0.00475644699140401,0.0768481375358166,0.000573065902578797,0.0140974212034384,0.016676217765043,0.0116332378223496,0.0188252148997135,0.00959885386819484,0.0029512893982808,0.000716332378223496,0.00289398280802292,0.0164183381088825,0.00343839541547278,0.0111461318051576,0,0.0673352435530086,0,0.00948424068767908,0.0473638968481375,0.0171919770773639,0.0196275071633238,0,0.0327793696275072,0.00684813753581662,0.0427507163323782
10003945_The Liverpool Institute for Performing Arts_Submission.txt,10003945,The Liverpool Institute for Performing Arts,Gold,0.04702316518727,0.0377787399870102,0.0239445767482139,0.0297466984195713,0.0358952154145919,0.0181424550768565,0.0410045464386231,0,0.000606191816410478,0.0350292271054341,0.0578480190517428,0.0114093959731544,0.0351591253518078,0.023121887854514,0.0424334271487335,0.0359385148300498,0.00647326261095475,0.00413509417622862,0,0.0216280580212167,0.00337735440571552,0.0012340333405499,0.0576748213899112,0.0279497726780688,0,0.015522840441654,0.0246590171032691,0.00158042866421303,0.0252868586274085,0.0161506819657935,0.00794544273652306,0.0108032041567439,0,0.000346395323663131,0.00545572634769431,0.00173197661831565,0.00112578480190517,0,0.0437757090279281,0.00324745615934185,0.0679367828534315,0.000324745615934185,0.038233383849318,0.0213682615284694,0.0137475644078805,0.0217363065598614,0.00142888071011041,0.0399004113444469,0.00015154795410262,0.0399870101753626
10003955_The City of Liverpool College_Submission.txt,10003955,The City of Liverpool College,Gold,0.0114845261121857,0.0734284332688588,0.0271760154738878,0.0382011605415861,0.0369922630560928,0.0011605415860735,0.0058752417794971,0,0,0.0384671179883946,0.0323742746615087,0.0239603481624758,0.000797872340425532,0.0178916827852998,0.00425531914893617,0.0238636363636364,0.0089458413926499,9.67117988394584e-05,0.0487669245647969,0.0086073500967118,0.00633462282398453,0,0.0921663442940039,0.0529980657640232,0.0117988394584139,0.00135396518375242,0.10004835589942,0.00222437137330754,0.0101063829787234,0.00365087040618956,0.00362669245647969,0.0254352030947776,0.000362669245647969,0.0147485493230174,0.00650386847195358,0,0.000290135396518375,0,0.0183027079303675,0,0.0426982591876209,0.00534332688588008,0.0343810444874275,0.0404738878143133,0.00343326885880077,0.030536750483559,0.00319148936170213,0.0615812379110251,0.000483558994197292,0.0255802707930368
10003956_Liverpool Hope University_Submission.txt,10003956,Liverpool Hope University,Gold,0.0222678718159408,0.0429334428923583,0.00468364831552999,0.0033278553820871,0.0183648315529992,0.00924404272801972,0.0104354971240756,0.00123253903040263,0,0.0253081347576007,0.0558751027115859,0.116166803615448,0.00203368940016434,0.0329293344289236,0.000369761709120789,0.00712818405916187,0.0088126540673788,0.00731306491372227,0.00139687756778965,0.00797041906327034,0.00842235004108463,0,0.060291700903862,0.0373870172555464,0.000493015612161052,0.00135579293344289,0.0117296631059984,0.0308545603944125,0.000842235004108463,0.0370788824979458,0.00735414954806902,0.0308545603944125,0.0126540673788003,0.00355382087099425,0.103327855382087,0.000472473294987675,0.0511298274445357,0.0335661462612983,0.0108052588331964,0,0.0142358258011504,0.00236236647493837,0.0276910435497124,0.0381470829909614,0.0232128184059162,0.00649137222678718,0,0.00838126540673788,0.00191043549712408,0.0576006573541496
10004113_Loughborough University_Submission.txt,10004113,Loughborough University,Gold,0.023427248166731,0.00910845233500579,0.0202431493631802,0.0111346970281745,0.0562138170590506,0,0.00955229641065226,0,0.00306831339251254,0.0316673099189502,0.0165187186414512,0.0614627556927827,0.00187186414511772,0.0197028174450019,0.000945580856812042,0.0519683519876496,0.0135082979544577,0.00862601312234659,0.000366653801620996,0.0161134697028174,0.0116943265148591,0,0.0995561559243535,0.0415283674257044,0.00165959089154767,0,0.00825935932072559,0.00619451949054419,0.00557699729834041,0.0369548436896951,0.0247201852566577,0.0228483211115399,0.000868390582786569,0.00142802006947125,0,0,0.00995754534928599,0.000810497877267464,0.0880548050945581,0.00115785411038209,0.0458124276341181,0.0146854496333462,0.0360478579698958,0.0489579313006561,0.0279621767657275,0.0416441528367426,0.00214203010420687,0.0276920108066384,0.00432265534542648,0.033963720571208
10004344_Middlesbrough College_Submission.txt,10004344,Middlesbrough College,Gold,0.0114244604316547,0.0325755395683453,0.00322302158273381,0.023021582733813,0.0183021582733813,0,2.87769784172662e-05,0,0,0.0379568345323741,0.0680287769784173,0.0274820143884892,0,0.0303597122302158,0.00615827338129496,0.0409208633093525,0.00448920863309353,0,0.0792805755395683,0.00722302158273381,0.00992805755395683,0,0.0666762589928058,0.0580719424460432,0,0.0109352517985612,0.0652086330935252,0.00256115107913669,0.0145323741007194,0.0252086330935252,0,0.0197410071942446,0.00722302158273381,0.013841726618705,0,0.0250935251798561,0.00207194244604317,0.00316546762589928,0.0129208633093525,0.0016978417266187,0.0585035971223022,0.00284892086330935,0.0244604316546763,0.0552805755395683,0.0176402877697842,0.0198561151079137,0,0.0353093525179856,0.00023021582733813,0.0565179856115108
10004775_Norwich University of the Arts_Submission.txt,10004775,Norwich University of the Arts,Gold,0.0322121852777244,0.0258120315202768,0.00395925427637901,0.0121083990005766,0.0232365942725351,0.00476648087641745,0.0167787814722276,0,0.00465116279069768,0.0503171247357294,0.0319046703824717,0.0598116471266577,0.000230636171439554,0.0194310974437824,0.0365173938112627,0.0495291178166442,0.00532385162406304,0.0293100134537767,0,0.0166250240246012,0.00192196809532962,0,0.0684028445127811,0.0357870459350375,0,0.000941764366711513,0.0142225639054392,0.00418989044781857,0.0677685950413223,0.037766673073227,0.0191812415913896,0.0480299827022872,0.0124735729386892,0.00269075533346146,0,0.000365173938112627,0.00995579473380742,0.0034979819334999,0.0310397847395733,0.00144147607149721,0.0565058620026908,0.000845665961945032,0.0183740149913511,0.0421487603305785,0.0166250240246012,0.0176628867960792,0.00966749951950798,0.0141264655006727,0.00493945800499712,0.0369017874303287
10004797_Nottingham Trent University_Submission.txt,10004797,Nottingham Trent University,Gold,0.0268292682926829,0.00238001573564123,0.0134736428009441,0.0126278520849725,0.0497246262785209,0.00043273013375295,0.00702202989771833,0,0.000295043273013375,0.0127261998426436,0.0335955940204563,0.0573367427222659,0.000924468922108576,0.0269472856018883,0.00265538945712038,0.0902635719905586,0.0757081038552321,0.012765538945712,0.00135719905586153,0.0213217938630999,0.00950039339103068,0.000983477576711251,0.0912273800157356,0.056726986624705,0.000334382376081825,0,0.0142997639653816,0.0101691581431943,0.00981510621557828,0.0266719118804091,0.0159716758457907,0.0193941778127459,0,0.000668764752163651,0,0.000472069236821401,0.0171125098347758,0.00798583792289536,0.0410503540519276,0.00190794649881983,0.0288945712037766,0.0165814319433517,0.0216365066876475,0.0424075531077891,0.0199449252557042,0.0253540519276161,0.00297010228166798,0.0221872541306058,0.0178009441384736,0.029543666404406
10005128_City College Plymouth_Submission.txt,10005128,City College Plymouth,Gold,0.00264514682806546,0.0752073526115221,0.0196816857206904,0.0196144362250616,0.0565344093252634,0,0.00190540237614885,0,0.000694911454830756,0.0259134723156243,0.0120376597175521,0.0207800941492939,0,0.00618695359784802,0,0.0124635731898677,0.00210715086303519,0.000537995965030262,0.0641784353284017,0.00215198386012105,0.0162071284465367,0,0.0691324815063887,0.0693790629903609,0.00396772024209818,0.000941492938802959,0.133512665321677,0.00253306433535082,0,0.0113651647612643,0.000268997982515131,0.0168347904057386,0.0212732571172383,0.0174624523649406,0,6.72494956287828e-05,0.0036538892624972,0,0.0103564223268325,0.000672494956287828,0.0817978031831428,0.0017036538892625,0.0189643577673167,0.0923783904954046,0.0103115893297467,0.0145707240529029,0.00186056937906299,0.0626541134274826,0,0.015489800493163
10005500_The Robert Gordon University_Submission.txt,10005500,The Robert Gordon University,Gold,0.0142489270386266,0.0343347639484979,0.00497854077253219,0.00809728183118741,0.0524463519313305,0,0.0218025751072961,0,0,0.0227753934191702,0.0347639484978541,0.0645779685264664,0,0.00932761087267525,0.00246065808297568,0.020829756795422,0.00586552217453505,0.00924177396280401,0.00125894134477825,0.00394849785407725,0.00623748211731044,0.0197711015736767,0.0492989985693848,0.0685836909871245,0,0,0.00741058655221745,0.0684692417739628,0.000600858369098712,0.0837768240343348,0.0163090128755365,0.0115593705293276,0.0196280400572246,0.00437768240343348,0,0.000801144492131617,0.0586838340486409,0.00566523605150215,0.0467811158798283,0.0011444921316166,0.0464377682403434,0.00875536480686695,0.0317310443490701,0.0278111587982833,0.0130185979971388,0.0146494992846924,0.0209442060085837,0.0290701001430615,0,0.0275250357653791
10005523_Rose Bruford College of Theatre and Performance_Submission.txt,10005523,Rose Bruford College of Theatre and Performance,Gold,0.019640179910045,0.0360676804454915,0.0586421075176697,0.0260012850717498,0.0238594988220176,0.0174983936603127,0.00175626472478047,0,0.00104947526236882,0.0322981366459627,0.0136217605482973,0.0247804669094024,0.0482758620689655,0.0191261512101092,0.0408438637823945,0.0370314842578711,0.00576140501177982,0.00458342257442707,0.069543799528807,0.0307346326836582,0.00783893767402013,0,0.0701434996787321,0.0428143071321482,0,0.00212036838723495,0.0243735275219533,0.000364103662454487,0.0126793745984151,0.0293638894838295,0.013536089098308,0.00708931248661384,0.0212036838723495,0.000492610837438424,0,0,0.000556864424930392,0,0.0218033840222746,0.00199186121225102,0.0905547226386807,0.0126365388734204,0.0158063825230242,0.0411865495823517,0.00768901263653887,0.00948811308631399,0.00192760762475905,0.0240736774469908,0,0.0291497108588563
10005946_Solihull College and University Centre_Submission.txt,10005946,Solihull College and University Centre,Gold,0.0209776833156217,0.0280127523910733,0.000382571732199787,0.0299468650371945,0.0089691817215728,0,0.0153028692879915,0,0.00174282678002125,0.0333900106269926,0.0558979808714134,0.031009564293305,0.00116896918172157,0.064845908607864,0.0032731137088204,0.0122848034006376,0.0135812964930925,0.00393198724760893,0.0337513283740701,0.0218065887353879,0.0248884165781084,0,0.0741976620616366,0.0372582359192349,0.00289054197662062,0,0.0740276301806589,0.0113921360255048,0.00357066950053135,0.0175982996811902,0,0.0152603613177471,0.0370882040382572,0.0236556854410202,0.000212539851222104,0.00467587672688629,0.0120297555791711,0,0.0112433581296493,0.000892667375132838,0.0249734325185972,0,0.0459723698193411,0.0465887353878852,0.0281190223166844,0.0348777895855473,0,0.0499468650371945,0.00191285866099894,0.0364505844845909
10005977_South Devon College_Submission.txt,10005977,South Devon College,Gold,0.0153299203640501,0.0494596131968146,0.00446530147895336,0.0286973833902162,0.0246871444823663,0,0.0102104664391354,0,0.000398179749715586,0.0216723549488055,0.027872582480091,0.0122013651877133,0,0.0269908987485779,0.000511945392491468,0.0147895335608646,0.00122298065984073,0.00221843003412969,0.0764220705346985,0.0110068259385666,0.0122013651877133,0,0.0892775881683732,0.0763651877133106,0,0,0.118572241183163,0.00369738339021616,0.0103242320819113,0.0179465301478953,0.00415244596131968,0.0207337883959044,0.00310011376564278,0.0525028441410694,0.000341296928327645,0,0.00270193401592719,0,0.0111205915813424,0,0.0797497155858931,0,0.00574516496018202,0.0528156996587031,0.0211035267349261,0.0218998862343572,0,0.0444823663253697,0.00122298065984073,0.0217861205915813
10006840_The University of Birmingham_Submission.txt,10006840,The University of Birmingham,Gold,0.0239965546942291,0.0101291989664083,0.0224633936261843,0.0113350559862188,0.0526614987080103,0,0.00515073212747631,0,0,0.0216881998277347,0.0229801894918174,0.0587424633936262,0.00127476313522825,0.00854435831180017,0.00179155900086133,0.0572782084409991,0.0157105943152455,0.00494401378122308,0.00828596037898364,0.0176227390180879,0.00585701981050818,0,0.085099052540913,0.0382084409991387,0.0146080964685616,0.000172265288544358,0.0187252368647717,0.0484926787252369,0,0.0301636520241171,0.0252024117140396,0.0266494401378122,0.00740740740740741,0.00225667527993109,0,0.0020671834625323,0.030594315245478,0.000137812230835487,0.0379672695951766,0,0.0251335055986219,0.0134022394487511,0.0624633936261843,0.0516451335055986,0.0334883720930233,0.0366925064599483,0,0.018380706287683,0.0066838931955211,0.0339018087855297
10007063_Truro and Penwith College_Submission.txt,10007063,Truro and Penwith College,Gold,0.00697589481373265,0.0337472607742878,5.47845142439737e-05,0.0235756026296567,0.0106281957633309,0.00168005843681519,0.0105734112490869,0,0.0680423666910153,0.0193206720233747,0.0543827611395179,0.0357195032870709,0.000675675675675676,0.04163623082542,0.00420014609203798,0.0100986121256392,0.00144265887509131,0.00160701241782323,0.0806793279766253,0.00626369612856099,0.0100255661066472,0.000712198685171658,0.0564463111760409,0.0276479181884587,0.041691015339664,0.00701241782322863,0.0960737764791819,0.00136961285609934,0.0048027757487217,0.0391526661796932,0.00511322132943755,0.00918553688823959,0.0378560993425858,0.0253652300949598,0,0.000255661066471877,0.0305880204528853,0.000109569028487947,0.00887509130752374,0.000876552227903579,0.0419284149013879,0,0.0079254930606282,0.0414353542731921,0.00757852447041636,0.012417823228634,0.00432797662527392,0.0216216216216216,0.00856464572680789,0.0397370343316289
10007138_The University of Northampton_Submission.txt,10007138,The University of Northampton,Gold,0.013015873015873,0.0375485008818342,0.0053615520282187,0.0118694885361552,0.0460846560846561,3.52733686067019e-05,0.0144797178130511,0,0.00388007054673721,0.0180070546737213,0.0275661375661376,0.0531922398589065,0,0.0203880070546737,0,0.0356084656084656,0.0080952380952381,0.00712522045855379,0,0.00952380952380952,0.00802469135802469,0,0.0873192239858907,0.0405643738977072,0.00037037037037037,0,0.0475308641975309,0.0937389770723104,0.00158730158730159,0.0553968253968254,0.0242151675485009,0.0223280423280423,0.00947089947089947,0.00271604938271605,0,0,0.00765432098765432,0.0106878306878307,0.0384303350970018,0.00151675485008818,0.0668606701940035,0.0045326278659612,0.0169135802469136,0.0281305114638448,0.0330687830687831,0.00971781305114638,0.00312169312169312,0.0223456790123457,0.0134744268077601,0.0385008818342152
10007148_The University of Huddersfield_Submission.txt,10007148,The University of Huddersfield,Gold,0.0545469549430599,0.00254167354348902,0.00437365901964021,0.00465423337184354,0.0560323485723717,0.00252516916983001,0.0164383561643836,0,0.000264069978544314,0.0259778841392969,0.0384056775045387,0.0348902459151675,0.0029377785113055,0.0292622544974418,0.0111734609671563,0.0793200198052484,0.01178412279254,0.0205974583264565,0,0.0287176101666942,0.026852615943225,0.000181548110249216,0.0625515761676844,0.0234857237167849,0,0.00623865324310942,0.00358144908400726,0.0139627001155306,0.00389503218352864,0.0220498432084502,0.0211421026572042,0.0138636738735765,0.00719590691533256,0.00308631787423667,0.000412609341475491,0.00227760356494471,0.00600759201188315,0,0.0412774385212081,0.00719590691533256,0.0264565109754085,0.0206964845684106,0.0586070308631787,0.0581449084007262,0.0188479947186004,0.0337184353853771,0.00168344611322,0.0227760356494471,0.00381251031523354,0.065555372173626
10007150_The University of Kent_Submission.txt,10007150,The University of Kent,Gold,0.00926202012672382,0.0120387625792024,0.00016772269847186,0.0134923592992918,0.0404211703317182,0,0.0135296310100634,0,0.00162131941856131,0.029071934401789,0.0330600074543422,0.0470368989936638,0,0.0772083488632128,0.00259038389862095,0.0106410734252702,0.0113306000745434,0.0266120014908684,0.00398807305255311,0.0143682445024227,0.0244316064107343,0.0423779351472233,0.0879798732761834,0.020294446515095,0.00245993291092061,0,0.00519940365262766,0.0278792396571003,0.00108087961237421,0.0346813268729035,0.00204994409243384,0.0112187849422288,0,0.00903838986209467,0,0.00303764442787924,0.0122810286992173,0.0188408497950056,0.0195862840104361,0.00204994409243384,0.0113306000745434,0.0333768169959001,0.0352031308237048,0.0935333581811405,0.0541930674617965,0.0167163622810287,0.000372717107715244,0.0270033544539694,0.0107156168468133,0.046626910175177
10007151_University of Lincoln_Submission.txt,10007151,University of Lincoln,Gold,0.0172538689496213,0.0101086598617056,3.29272308198881e-05,0.012051366480079,0.064998353638459,0,0,0,0,0.0108989134013829,0.0180441224892986,0.0632861376358248,0,0.02940401712216,0.00424761277576556,0.0563055647020086,0.016167270332565,0.0925584458347053,0.00691471847217649,0.0134013829436944,0.0283503457359236,0,0.115047744484689,0.0249259137306553,0.00381955877510701,0,0.0274942377346065,0.0318077049720119,0.00803424432005268,0.0259795851168917,0.0074415541652947,0.0141916364833717,0.0149489627922292,0.0310503786631544,0,0.00118538030951597,0.0024695423114916,0,0.0395785314455054,0.00207441554165295,0.0428054000658545,0.0313137965097135,0.022061244649325,0.0458676325321041,0.0143891998682911,0.0146855449456701,0,0.00981231478432664,0,0.024991768192295
