file_name,prn,name,award,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50
10003146_Hopwood Hall College_Submission.txt,10003146,Hopwood Hall College,Bronze,0.0225721784776903,0.000831146106736658,0.0261154855643045,0.0454068241469816,0.0118547681539808,0.00214348206474191,0,0.00726159230096238,0.094750656167979,0.00306211723534558,0,0,0.00909886264216973,0.0387139107611549,0.0174540682414698,0.057830271216098,0.02082239720035,0.00406824146981627,0,0,0,0.0230533683289589,0.00783027121609799,0.0116360454943132,0.0134733158355206,0,0.0389326334208224,0.0388888888888889,0.047419072615923,0.0462817147856518,0.0835083114610674,0.0168853893263342,0,0.0272965879265092,0.00258092738407699,0.0391076115485564,0.0376640419947507,0.0010498687664042,0.00818022747156605,0.00393700787401575,0.03665791776028,0,0.0385389326334208,0,0.0113298337707787,0.0568241469816273,0.0094925634295713,0.0258530183727034,0.00118110236220472,0.010411198600175
10003200_Hull College_Submission.txt,10003200,Hull College,Bronze,0.0838256800233987,0,0.0258847616262065,0.0336063176367359,0.0077800526469728,0.0039485229599298,0.0118748171980111,0.00210587891196256,0.0414156186019304,0.00584966364434045,0.00599590523544896,0.0142731792921907,0.0144779175197426,0.0245685873062299,0,0.12594325826265,0.0366773910500146,0.00573267037145364,0.000760456273764259,0.00491371746124598,0,0.0183386955250073,2.92483182217023e-05,0,0,0.000731207955542556,0.024071365896461,0.0536706639368236,0.0479672418835917,0.0287218484937116,0.0420590816028078,0.0506580871599883,0,0.0273764258555133,0,0.0152968704299503,0.0342497806376133,0.0140684410646388,0.00166715413863703,0.0159988300672711,0.021409768938286,0.00102369113775958,0.00894998537584089,0,0.0250658087159988,0.0514185434337526,0.00935946183094472,0.0435507458321147,0.000438724773325534,0.014243930973969
10003676_Kingston Maurward College_Submission.txt,10003676,Kingston Maurward College,Bronze,0.0384203480589023,0,0.0121374386434627,0.0302097278000892,0.00611334225792057,0.00272199910754128,0.0155734047300312,8.92458723784025e-05,0.0373493975903615,0.00200803212851406,0.00655957161981258,0.00731816153502901,0.00829986613119143,0.0310575635876841,4.46229361892013e-05,0.0295850066934404,0,0.00624721106648818,0.00129406514948684,0,0,0.0121820615796519,0,0.0150379294957608,0.00919232485497546,0.0127175368139224,0.0670236501561803,0.00771976796073182,0.0639892904953146,0.0241856314145471,0.0875948237394021,0.0266845158411423,0,0.0160642570281124,0.00281124497991968,0.00870147255689424,0.022846943328871,0,0.0647925033467202,0.0284694332887104,0.0209727800089246,0.0377063810798751,0.0180276662204373,0,0.0307452030343597,0.0704149933065596,0.0255243195002231,0.0281124497991968,0,0.0634538152610442
10003678_Kingston University_Submission.txt,10003678,Kingston University,Bronze,0.0341124661246612,0.00240514905149052,0.0596714092140921,0.0148882113821138,0.0398204607046071,0.0533705962059621,0.011229674796748,0,0.0409891598915989,0.0265921409214092,0.0149220867208672,0.00264227642276423,0.0300982384823848,0.0123983739837398,0.00926490514905149,0.00235433604336043,0.0434112466124661,0.0212059620596206,0.00116869918699187,0.00211720867208672,0,0.00538617886178862,0,0.00538617886178862,0.00225271002710027,0.0331131436314363,0.00918021680216802,0.0315548780487805,0.0202405149051491,0.0119749322493225,0.00215108401084011,0.0437161246612466,0,0.0395325203252033,0.00428523035230352,0.0324356368563686,0.0640413279132791,0.0386178861788618,0.000321815718157182,0.0245765582655827,0.0303523035230352,0,0.0213414634146341,0.0002710027100271,0.0167344173441734,0.0381605691056911,0.0442750677506775,0.0222052845528455,0.00550474254742547,0.0297256097560976
10004048_London Metropolitan University_Submission.txt,10004048,London Metropolitan University,Bronze,0.0351766190075694,0,0.0463624894869638,0.0215096719932717,0.0174095878889823,0.045206055508831,0.0259882253994954,0.00176619007569386,0.023380992430614,0.0301934398654331,0.0172413793103448,0.00742220353238015,0.0257779646761985,0.00304878048780488,0.00218671152228764,0.0258410428931876,0.0527964676198486,0.0610597140454163,0.000294365012615643,0.00071488645920942,0,0.00342724978973928,0.00367956265769554,0.000462573591253154,0.000946173254835997,0.00275441547518923,0.0176198486122792,0.032296047098402,0.0464465937762826,0.0204583683767872,0.000756938603868797,0.0478763666947014,0.000946173254835997,0.0355130361648444,0.00555088309503785,0.0424726661059714,0.0471194280908326,0.017767031118587,0,0.030067283431455,0.020206055508831,2.10260723296888e-05,0.0238856181665265,0,0.0082632464255677,0.0379310344827586,0.0540580319596299,0.0299411269974769,0,0.0261564339781329
10004063_The London School of Economics and Political Science_Submission.txt,10004063,The London School of Economics and Political Science,Bronze,0.0338682590035454,0,0.0264228400821049,0.0296323941033775,0.0455308826273559,0.0380668035081172,0.019108042545251,0.00858369098712446,0.0267400634446725,0.0203022952043292,0.00481433103190894,0.0342041425639112,0.027990296697145,0.00233252472476208,0.00119425265907819,0.00173539839522299,0.0363873857062885,0.0298189960813585,0.00524351558126516,0.00300429184549356,0.00419854450457175,0.00515021459227468,0.0859488710580332,0,0.00190334017540586,0,0.0103377495801455,0.039391677551782,0.00901287553648069,0.00972196305280836,0.000149281582384773,0.0493562231759657,0,0.0295017727187908,0.00158611681283822,0.00946072028363501,0.0811158798283262,0.00729613733905579,0.000466504944952416,0.0133607016234372,0.0354916962119798,0.00033588356036574,0.0515954469117373,0.000186601977980967,0.0182683336443366,0.0461653293524911,0.045568203022952,0.00912483672326927,0.000970330285501026,0.0393543571561859
10004576_New College Durham_Submission.txt,10004576,New College Durham,Bronze,0.0307499303038751,0,0.0190131028714803,0.0169222191246167,0.00802899358795651,0.0201003624198495,0.00783384443824923,0.00119877334820184,0.0969054920546418,0.00794535823808196,0.00317814329523279,0.00802899358795651,0.00616113744075829,0.038528017842208,0.0187621968218567,0.00995260663507109,0.0224421522163368,0.00744354613883468,0.00373571229439643,0,0,0.0282129913576805,0,0.00167270699749094,0.0120156119319766,0,0.0147198215779203,0.0650125453024812,0.107805965988291,0.0512405910231391,0.138639531642041,0.0272930025090605,2.78784499581823e-05,0.0218009478672986,0.00482297184276554,0.00683022023975467,0.0192361304711458,0.0181209924728185,0,0.00822414273766379,0.0187900752718149,0.00270420964594369,0.00326177864510733,0,0.00911625313632562,0.0337329244494006,0.0226373013660441,0.0280457206579314,0.000306662949540006,0.0287984388068023
10004686_North East Surrey College of Technology (NESCOT)_Submission.txt,10004686,North East Surrey College of Technology (NESCOT),Bronze,0.043530701754386,0,0.0625,0.0226973684210526,0.0293859649122807,0.0233552631578947,0.00328947368421053,0,0.06875,0.00307017543859649,0,0.000109649122807018,0.00942982456140351,0.0303728070175439,0.0158991228070175,0.0361842105263158,0.0574561403508772,0.0150219298245614,0,0.00493421052631579,0.012719298245614,0.0087719298245614,0,0.00493421052631579,0,0.00416666666666667,0.0141447368421053,0.0394736842105263,0.00603070175438597,0.0387061403508772,0.153179824561404,0.0179824561403509,0,0.0231359649122807,0.0243421052631579,0,0.0104166666666667,0.0246710526315789,0.0178728070175439,0.00745614035087719,0.0414473684210526,0,0.00548245614035088,0,0.0108552631578947,0.0180921052631579,0.0279605263157895,0.018530701754386,0,0.043640350877193
10004760_Northumberland College_Submission.txt,10004760,Northumberland College,Bronze,0.0232519237203078,0,0.0106055536968886,0.0546671127467381,0.0144195383071261,0,0.0265975242556039,0,0.0741385078621613,0,0.00766142522582804,0.00665774506523921,0.00659083305453329,0.0546336567413851,0.0357644697223152,0.00294412847106056,0.0152893944463031,0.00505185680829709,0.00625627300100368,0,0,0.000970224155235865,0,0,0.0148210103713617,0,0.0126463700234192,0.0142857142857143,0.0368016058882569,0.0242556038808966,0.0386416861826698,0.0103713616594179,0,0.0233857477417196,0.00428236868517899,0.0618601538976246,0.0254265640682503,0.00471729675476748,0.043626630980261,0.0215791234526598,0.0363332218133155,0.0100368016058883,0.0559718969555035,0.000501840080294413,0.0144529943124791,0.0538976246236199,0.0492137838742054,0.0664770826363332,0.00120441619270659,0.0297089327534292
10005032_Salford City College_Submission.txt,10005032,Salford City College,Bronze,0.0147797447509263,0,0.0346644709757102,0.0188143268834911,0.0181967888019761,0,0.0138328530259366,0,0.02260189378345,0.00308769040757513,0.014738575545492,0.0016467682173734,0.00955125566076575,0.022107863318238,0.127418690819267,0.00967476327706875,0.0101687937422808,0.00699876492383697,0.00465212021407987,0.0241663235899547,0,0.045697818032112,0,0.0403046521202141,0.0198435570193495,0,0.0291889666529436,0.0143268834911486,0.0461095100864553,0.0371346233017703,0.0939892960065871,0.0403458213256484,0,0.0267188143268835,0,0.0366405928365583,0.0323178262659531,0.000370522848909016,0.00292301358583779,0.00370522848909016,0.0300123507616303,0,0.0216138328530259,0.00489913544668588,0.0134623301770276,0.023095924248662,0.0193495265541375,0.0402223137093454,0,0.0206257719226019
10005124_Plumpton College_Submission.txt,10005124,Plumpton College,Bronze,0.0084669997370497,0,0.0143307914804102,0.020036813042335,0.00281356823560347,0.000447015514067841,0.00110439127004996,0.0793846962924007,0.0241125427294241,0.00452274520115698,0,0.0226926110965028,0.00447015514067841,0.0232973967920063,0.000736260846699974,0.0545884827767552,0.0246647383644491,0.00817775440441757,0,0,0,0.00373389429397844,0.000131475151196424,0,0.01948461740731,0,0.0116224033657639,0.012279779121746,0.00870365500920326,0.056139889560873,0.094372863528793,0.037391533000263,0,0.0367078622140416,0,0.02132526952406,0.0764133578753616,0.0158033131738102,0.0332106231922167,0.00809886931369971,0.0216408098869314,0.0133315803313174,0.0227714961872206,0,0.0304759400473311,0.0799105968971864,0.0306337102287668,0.0209834341309493,0,0.0509860636339732
10005127_Plymouth College of Art_Submission.txt,10005127,Plymouth College of Art,Bronze,0.0605932203389831,0,0.0627118644067797,0.00779661016949153,0.0389830508474576,0.0236440677966102,0.0978813559322034,0,0.0388135593220339,0.0140677966101695,0.0159322033898305,0.0116949152542373,0.0971186440677966,0.00703389830508475,0,0,0,0,0.0175423728813559,0.00330508474576271,0.00364406779661017,0.00788135593220339,0.00110169491525424,0.00186440677966102,0.0188135593220339,0.00110169491525424,0.0127118644067797,0.00296610169491525,0.0011864406779661,0.0161864406779661,0.0659322033898305,0.0222033898305085,0,0.0319491525423729,0.00694915254237288,0.0345762711864407,0.0188135593220339,0.00898305084745763,0,0.0267796610169492,0.0406779661016949,0,0.0248305084745763,0,0.0325423728813559,0.0525423728813559,0.00991525423728813,0,0.0354237288135593,0.0233050847457627
10005200_Preston College_Submission.txt,10005200,Preston College,Bronze,0.0207017543859649,0,0.0153684210526316,0.0315789473684211,0.00512280701754386,0,0.008,0.0150175438596491,0.036280701754386,0.011859649122807,0.00736842105263158,0.00757894736842105,0.00112280701754386,0.142175438596491,0,0.0576842105263158,0.0209122807017544,0.0178947368421053,0,0,0.000771929824561404,0.00617543859649123,0.00119298245614035,0,0.0115087719298246,0,0,0.0468070175438596,0.0494035087719298,0.0323508771929825,0.0991578947368421,0.0448421052631579,0,0.0114385964912281,0,0.0167017543859649,0.0243508771929825,0.00743859649122807,0,0.039719298245614,0.020140350877193,0.00273684210526316,0.0137543859649123,0,0.0204912280701754,0.107017543859649,0.00371929824561404,0.0262456140350877,0,0.0153684210526316
10005404_Reaseheath College_Submission.txt,10005404,Reaseheath College,Bronze,0.028333962976955,0.00107669059312429,0.0329051756705705,0.03362296939932,0.00128447298828863,0.0223460521344919,0.0262372497166604,0.00585568568190404,0.0478655081224027,0.00311673592746506,0.00260672459387986,0.00712126936154137,0.0190215338118625,0.00651681148469966,0.00294673214960332,0.0419342652058935,0.0219871552701171,0.0136569701548923,0.00119002644503211,0.00489233094068757,0,0.0136003022289384,0,0,0.0479410653570079,0,0.0213826973932754,0.0405742349829996,0.0688893086513034,0.0318095957687949,0.0961465810351341,0.0154703437854175,3.77786173026067e-05,0.0202682281828485,0.00175670570457121,0.0211182470721572,0.0238760861352475,0.00819795995466566,0.0121080468454855,0.0184170759350208,0.0487721949376653,0.00171892708726861,0.01637703060068,0.000774461654703438,0.0300906686815263,0.0405742349829996,0.0413486966377031,0.0233660748016623,0.00028333962976955,0.0305817907064601
10006022_Southampton Solent University_Submission.txt,10006022,Southampton Solent University,Bronze,0.0549337260677467,0.00115979381443299,0.0584683357879234,0.0176914580265096,0.0324374079528719,0.049300441826215,0.0265463917525773,0.00156480117820324,0.0388438880706922,0.00778718703976436,0.00708762886597938,0.0194219440353461,0.0302282768777614,0.00416053019145803,0.00631443298969072,0.0069219440353461,0.0352356406480118,0.0336892488954345,0.00101251840942563,0.000736377025036819,0,0.00176730486008837,0,0,0.00119661266568483,0,0.00565169366715758,0.0196612665684831,0.0180044182621502,0.00972017673048601,0.000239322533136966,0.0398564064801178,0.0512334315169367,0.0358247422680412,0.000994108983799705,0.0245581737849779,0.0825478645066274,0.0320508100147275,0.000828424153166421,0.0202871870397644,0.0324189985272459,0,0.0246870397643594,0.000128865979381443,0.0493740795287187,0.0656296023564065,0.0198085419734904,0.0156296023564065,0.00316642120765832,0.0111929307805596
10006038_Southport College_Submission.txt,10006038,Southport College,Bronze,0.017501626545218,0,0.0247234873129473,0.0554326610279766,0.0071893298633702,0.00383864671437866,0.00309043591411841,0.00335068314899154,0.0616460637605726,0.00292778139232271,0.008295380611581,0.0114508783344177,0.0115810019518543,0.0470722186076773,0.0158100195185426,0.0377033181522446,0.0266428106701366,0.0101496421600521,0.00302537410540013,0.0016590761223162,0,0.0279765777488614,0.00130123617436565,0.0215029277813923,0.0108002602472349,0,0.00357839947950553,0.0435914118412492,0.0445348080676643,0.0456408588158751,0.0884189980481457,0.0432661027976578,0,0.0251463890696161,0,0.0392322706571243,0.0130774235523748,0.0275862068965517,0.00172413793103448,0.00247234873129473,0.0242355237475602,0.0335393623942746,0.000130123617436565,0,0.0154847104749512,0.0484710474951204,0.0165256994144437,0.0418347430058556,0.000390370852309694,0.0264476252439818
