file_name,prn,name,award,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50
10000055_Abingdon and Witney College_Submission.txt,10000055,Abingdon and Witney College,Silver,0.00110641721987528,0.0290887145443573,0.00617581975457654,0.00434520217260109,0.0100382216857775,0.00571313618990143,0,0.0353047676523838,0.0796218064775699,0.0208408770871052,0,0.00140816737075035,0.00756387044860189,0.0148662240997787,0.0289881311607323,0.0632870649768658,0.00223295111647556,0.00969623818145242,0,0.0052102192717763,0,0,0.0345805672902836,0.00466706900020117,0,0.0540736270368135,0.00217260108630054,0.0130356065178033,0.000985717159525246,0.00951518809092738,0.148521424260712,0,0.000865017099175216,0.0162140414403541,0.0390665861999598,0.00271575135787568,0.0734057533695433,0.0235163950915309,0,0.0147052906859787,0.0225105612552806,0.0116274391470529,0.0129149064574532,0.00428485214242607,0.0856568094950714,0.0095956547978274,0.00597465298732649,0.0126131563065782,0.00112653389660028,0.0701669684168175
10000163_Anglo-European College of Chiropractic_Submission.txt,10000163,Anglo-European College of Chiropractic,Silver,0,0.0138470451911935,0.00170915411355736,0.00874855156431054,0.0331402085747393,0.0528968713789108,0.0401216685979143,0.0451042873696408,0.0679606025492468,0.0419756662804172,0,0,0.000347624565469293,0.0245365005793743,0.0106604866743917,0.0570393974507532,0.0413673232908459,0.00026071842410197,0.00926998841251448,0.0126593279258401,0.00225955967555041,0.000666280417149479,0.0136442641946698,0.024739281575898,0,0.00472190034762457,0.0409327925840093,0.0505504055619931,0.0118771726535342,0,0.0324159907300116,0.0319235225955968,0,0.0328215527230591,0.0248261877172654,0.00666280417149479,0.045422943221321,0.0318655851680185,0.0472479721900348,0.00811123986095017,0.000376593279258401,0.017728852838934,0.00593858632676709,0.00170915411355736,0.0389918887601391,0.00556199304750869,0.00669177288528389,0,0,0.0506662804171495
10000291_Anglia Ruskin University_Submission.txt,10000291,Anglia Ruskin University,Silver,0.000295395308427454,0.0607298001737619,0.0105821025195482,0.000747176368375326,0.0304430929626412,0.00389226759339705,0.0118679409209383,0.021007819287576,0.102832319721981,0.0471068635968723,0.000173761946133797,0,0.00121633362293658,0.0160903562119896,0.00105994787141616,0.0574456993918332,0.00564726324934839,0.0111728931364031,0.0093136403127715,0.0396698523023458,0,0.000851433536055604,0.0214596003475239,0.011485664639444,0.00145960034752389,0.00145960034752389,0.000973066898349261,0.0304083405734144,0,0.00827106863596872,0.0170286707211121,0.0250912250217202,0.000191138140747176,0.00573414422241529,0.0312945264986968,0.0334839270199826,0.0290703735881842,0.0250217202432667,0,0.0237185056472632,0,0.044118158123371,0.0522328410078193,0.00165073848827107,0.0148566463944396,0.0993918331885317,0.0299044309296264,0,0.0292267593397046,0.0303214596003475
10000571_Bath Spa University_Submission.txt,10000571,Bath Spa University,Silver,0,0.00737809548123564,0.0122798059739597,0,0.0187133009956599,0.0131222874648966,0.0174368138881797,0.0620372734235384,0.0673219300485065,0.0250446770487618,0.0328823078886903,0.00071483278018892,0,0.0583609905539954,0.0271125861628798,0.0246617309165177,0.0358948174623436,0.0035741639009446,0.00382946132244064,0.0738575440388052,0,0.000102118968598417,0.0211896859841716,0.0827163645647179,0.000944600459535359,0.0232831248404391,0,0.0467194281337759,0.00089354097523615,0.000970130201684963,0.00331886647944856,0.00620372734235384,0.00132754659177942,0.00262956344140924,0.0344651519019658,0.004774061781976,0.04968087822313,0.044319632371713,0,0.0139137094715343,0.0023742660199132,0.0391370947153434,0.0124585141690069,0,0.0177176410518254,0.0322695940770998,0.0242021955578249,0.00125095736533061,0.00245085524636201,0.0464641307122798
10000712_University College Birmingham_Submission.txt,10000712,University College Birmingham,Silver,0,0.0299776785714286,0.00207589285714286,0.0198883928571429,0.0477455357142857,0.00363839285714286,0.00515625,0.114910714285714,0.0475446428571429,0.0227455357142857,0,0,0.0166517857142857,0.0137723214285714,0.0122991071428571,0.0258705357142857,0.00488839285714286,0.020625,0,0.0302008928571429,0,0.0113839285714286,0.0144866071428571,0.0393080357142857,0,0.00959821428571429,0.00104910714285714,0.0535267857142857,0,0.00339285714285714,0.0546428571428571,0.0302008928571429,0.0009375,0.000513392857142857,0.0185491071428571,0,0.0158482142857143,0.0268526785714286,0.00276785714285714,0,0.00129464285714286,0.0340625,0.0141964285714286,0.00566964285714286,0.186830357142857,0.0281696428571429,0.00147321428571429,0.00225446428571429,0.00263392857142857,0.0223660714285714
10000824_Bournemouth University_Submission.txt,10000824,Bournemouth University,Silver,0.00081406707912732,0.0113806577661999,0.0197004233148811,0.000358189514816021,0.0145229566916314,0.0552588733311625,0.0013676326929339,0.051221100618691,0.0429013350700098,0.0466297622924129,0,0,0,0.00503093454900684,0.014034516444155,0.0530608922175187,0.0275968739824162,0.00875936177140996,0.00100944317811788,0.0375122110061869,0.0653695864539238,0,0.0329534353630739,0.0121133181374145,0.000700097688049495,0.0525398892868773,0,0.0218007163790296,0,0.0176326929338978,0.00405405405405405,0.00433083686095734,0,0.0635460761966786,0.037186584174536,0.00260501465320742,0.0476229241289482,0.0269456203191143,0.000195376098990557,0.0239986974926734,0.000472158905893846,0.0372028655161185,0.0274177792250081,0.00371214588082058,0.0174047541517421,0.0352165418430479,0.0239986974926734,0,0.0090524259198958,0.0407684793226962
10000886_University of Brighton_Submission.txt,10000886,University of Brighton,Silver,0.000993998499624906,0.0143285821455364,0.0144411102775694,0.00395723930982746,0.0299512378094524,0.00213803450862716,0.0158852213053263,0.0386346586646662,0.0644036009002251,0.0712678169542386,0,0.0152100525131283,0,0.0172543135783946,0.00425731432858215,0.061046511627907,0.0118904726181545,0.0190922730682671,0.00406976744186047,0.0616466616654164,0,0,0.0620967741935484,0.0381282820705176,0.000487621905476369,0.00585146286571643,0,0.0321080270067517,0.00812078019504876,0.0108027006751688,0.0189234808702176,0.0279632408102026,0,0.00746436609152288,0.0277194298574644,0.00174418604651163,0.0335708927231808,0.0255438859714929,0,0.0331957989497374,0.013053263315829,0.0584583645911478,0.0432858214553638,0,0.0108964741185296,0.0356151537884471,0.0103150787696924,0,0.000281320330082521,0.0439047261815454
10000961_Brunel University London_Submission.txt,10000961,Brunel University London,Silver,0.00218733916623778,0.0114256304683479,0.03484302624807,0.0157745753988677,0.0307256819351518,0.00383427689140504,0.0115028306742151,0.023520329387545,0.0614256304683479,0.0483787956767885,0,0,0,0.00398867730313948,0.0185280494081318,0.0360010293360782,0.0215388574369532,0.0188883170355121,0.017524446731858,0.0496139989706639,0,0,0.066932578486876,0.038188368502316,0.00187853834276891,0.0311888831703551,0,0.0111682964487905,0.000514668039114771,0.00187853834276891,0.0138960370560988,0.0190684508492023,0,0.0199176531137416,0.0440298507462687,0.00311374163664436,0.0512609366958312,0.0335048893463716,0,0.0107050952135872,0.0386001029336078,0.0434894493051982,0.055120946989192,0.00391147709727226,0.00378281008749357,0.0286927431806485,0.00805455481214617,0,0,0.0613998970663922
10001093_Calderdale College_Submission.txt,10001093,Calderdale College,Silver,0.0018716577540107,0.040325717063685,0.00279533300923675,0.0149975692756441,0.0442391832766164,0,0.00340301409820126,0.0186436558094312,0.0716577540106952,0.0188624210014584,0,0.00814292659212445,0.0201993193971804,0.029314535731648,0.00889645114244045,0.0817695673310647,0.0162858531842489,0.0110111813320369,0,0.00979581915410792,0,0.00726786582401556,0.0477151191054934,0.0145357316480311,0,0.0149246475449684,0.0191541079241614,0.0338842975206612,0.00153135634419057,0,0.0803354399611084,0.000291686922702965,0.00515313563441906,0.0117890131259115,0.0749878463782207,0,0.0222897423432183,0.043048128342246,0,0.0575595527467185,0.00318424890617404,0.0121779290228488,0.0136363636363636,0.00855614973262032,0.0671609139523578,0.0149246475449684,0.00836169178415168,0.00408361691784152,0.0195187165775401,0.0117160913952358
10001143_Canterbury Christ Church University_Submission.txt,10001143,Canterbury Christ Church University,Silver,0.00182657988662608,0.00220449296661768,0.0073063195465043,0.0243543984883477,0.0149485618307789,0.00235145916439219,0.00766323745538526,0.0531387780810414,0.0318496745748478,0.0346840226747848,0.00184757505773672,0,0.00104975855553223,0.0120932185597313,0.0461683812723074,0.0686752047029183,0.0128910350619358,0.0599622086920008,0.00123871509552803,0.07915179508713,0,0.0286164182238085,0.0460214150745329,0.04364896073903,0,0.0146126390930086,0,0.0326894814192736,0.00092378752886836,0.00581566239764854,0.01140037791308,0.0213310938484149,0.00352718874658828,0.00671845475540626,0.012639093008608,0,0.0300440898593324,0.0230317027083771,0,0.0170270837707327,0,0.0476800335922738,0.0649800545874449,0.000755826159983204,0.0351879067814403,0.0352928826369935,0.00589964308209112,0,0.00186857022884737,0.0468822170900693
